simulationTime[s],incidentID,districtName,districtSafetyLevel,distanceOfSummonedPatrol[m],City
73438,6ab1a815-c258-4bfe-8393-afc5df4f95bd,Wzgórza Krzesławickie,Safe,3.4166458130516486,Krakow
73517,614ecf1f-173c-4687-8d27-2185f8600188,Dębniki,NotSafe,6.945923397416914,Krakow
73544,1dda6a21-7cfe-4549-af55-0998e5fa69dd,Bieńczyce,RatherSafe,1.7139483775128803,Krakow
73571,4d7b9ac8-363b-44de-bc28-0288ad8c2db4,Krowodrza,RatherSafe,0.7909195138560322,Krakow
73597,59d2afbc-5a4c-4715-aa96-cdad79ce4f40,Bronowice,NotSafe,2.1673546538992885,Krakow
73625,1bf6f242-d5a6-4971-a51b-2e3c1df8b4fe,Czyżyny,RatherSafe,1.9960779271455467,Krakow
73627,1bf6f242-d5a6-4971-a51b-2e3c1df8b4fe,Czyżyny,RatherSafe,1.4391655885147376,Krakow
73731,9c742122-3b34-4ff7-91aa-37d768f464d6,Dębniki,NotSafe,6.43916008269253,Krakow
73837,60e39990-073c-443f-98c8-ebea8353bde4,Podgórze Duchackie,NotSafe,4.711222868073842,Krakow
73865,38e5217f-3137-49b7-8dc9-d12e970d0def,Czyżyny,RatherSafe,1.3271317807001457,Krakow
73967,f9776453-3dea-4854-9bad-61dfb85da34b,Zwierzyniec,RatherSafe,3.73444409463763,Krakow
74109,ef44b8cf-5ae7-4631-b140-2b81a4ac5465,Nowa Huta,NotSafe,12.154564824491784,Krakow
74293,54646469-9774-4148-bf64-56f0bf8581b6,Wzgórza Krzesławickie,Safe,3.252246781197386,Krakow
74448,52dcb753-c00b-46ea-b180-9468a7c7c966,Nowa Huta,NotSafe,3.353500307820564,Krakow
74478,4bd77091-00a1-4376-8d1b-4ad9cbf595b2,Bronowice,NotSafe,6.961561816885571,Krakow
74758,ab9fa772-9647-4a9a-aa4f-f57295d370fb,Stare Miasto,NotSafe,1.5609391931109704,Krakow
74789,37fd33b1-c242-467b-825c-4bbf5fe09de3,Czyżyny,RatherSafe,0.9642564558682852,Krakow
74818,c3173595-ad2b-4b2f-9793-7594681316d6,Nowa Huta,NotSafe,8.484364265042359,Krakow
74869,1c365595-bd06-44c2-aee0-8a7c628e3eb3,Podgórze Duchackie,NotSafe,4.66461144697467,Krakow
74871,3989f88a-3482-4399-80f9-7221cea248b9,Bronowice,NotSafe,0.7414026882491714,Krakow
74896,c609ba86-943d-4730-a186-aafa7d6a8af8,Bieżanów-Prokocim,Safe,5.380013916102959,Krakow
74924,9dacd2be-bf28-4414-85f5-72ce323438ff,Bieńczyce,RatherSafe,2.286344048063646,Krakow
75167,7c7ef90a-4106-46ef-a128-bf8691c4e44d,Zwierzyniec,RatherSafe,3.127649966092873,Krakow
75194,ccc5db95-6f2a-48d1-9de7-7b3de8ea603a,Mistrzejowice,RatherSafe,1.7817549391537382,Krakow
75283,cba4b62c-cc25-4b53-a88f-bc417ad00468,Nowa Huta,NotSafe,2.2738852295964187,Krakow
75335,eb91fc55-aa75-4479-978b-babb552ff319,Bronowice,NotSafe,3.5705369660168955,Krakow
75415,83db4f24-60de-49d8-aff1-7c721a37c535,Dębniki,NotSafe,4.72960793110645,Krakow
75415,72e97afb-125a-4a7a-8d5d-421d7dcd6dc5,Bronowice,NotSafe,7.419885938843953,Krakow
75443,bd59f302-4ca6-4a50-9e69-6db41652c6e1,Prądnik Biały,Safe,5.989186128693647,Krakow
75474,49929913-59d1-40e7-ad4b-06050ce759f0,Zwierzyniec,RatherSafe,8.339196538866036,Krakow
75531,d2f48399-7b43-4493-b044-51039a1dd2e7,Stare Miasto,NotSafe,2.673546969888203,Krakow
75558,eb91fc55-aa75-4479-978b-babb552ff319,Bronowice,NotSafe,1.0769473269060852,Krakow
75634,64957d4e-f057-406b-8f3c-7d7f09eb707c,Mistrzejowice,RatherSafe,2.3674946562059276,Krakow
75635,64957d4e-f057-406b-8f3c-7d7f09eb707c,Mistrzejowice,RatherSafe,3.5467584969821964,Krakow
75636,64957d4e-f057-406b-8f3c-7d7f09eb707c,Mistrzejowice,RatherSafe,1.9921984386189568,Krakow
75668,55590f8d-c20f-49bd-a411-b91d276f7a9a,Krowodrza,RatherSafe,2.2374199751673216,Krakow
75750,b9666786-62c5-46d0-9ab2-ad19562fb75d,Podgórze Duchackie,NotSafe,1.8848286184314593,Krakow
75751,6e0d5a1f-5b1a-4690-99ff-902892245be1,Zwierzyniec,RatherSafe,3.548345485624971,Krakow
75752,6e0d5a1f-5b1a-4690-99ff-902892245be1,Zwierzyniec,RatherSafe,3.043553634786211,Krakow
75778,eefb4b2d-5870-412d-8fb6-a6ca08c9874e,Dębniki,NotSafe,4.380223063807028,Krakow
75883,79908435-246d-4a75-a276-fe3249f38698,Prądnik Czerwony,RatherSafe,1.9057151202162186,Krakow
75965,eb91fc55-aa75-4479-978b-babb552ff319,Bronowice,NotSafe,3.4863920274095364,Krakow
76025,eaadecfd-1763-413a-bb3e-3147ef0bac25,Podgórze Duchackie,NotSafe,4.609676292767234,Krakow
76053,8ac21109-87ba-4a01-bb97-3856dd6188b1,Nowa Huta,NotSafe,8.035962705269451,Krakow
76105,b9666786-62c5-46d0-9ab2-ad19562fb75d,Podgórze Duchackie,NotSafe,3.407981602565354,Krakow
76106,29cfe47c-977c-4cf9-bca0-e47b1efdadae,Prądnik Czerwony,RatherSafe,1.8859749960538106,Krakow
76159,b9666786-62c5-46d0-9ab2-ad19562fb75d,Podgórze Duchackie,NotSafe,1.7515479969446723,Krakow
76186,eb91fc55-aa75-4479-978b-babb552ff319,Bronowice,NotSafe,2.3929820392854446,Krakow
76187,eb91fc55-aa75-4479-978b-babb552ff319,Bronowice,NotSafe,2.3929820392854446,Krakow
76188,eb91fc55-aa75-4479-978b-babb552ff319,Bronowice,NotSafe,2.3929820392854446,Krakow
76189,eb91fc55-aa75-4479-978b-babb552ff319,Bronowice,NotSafe,2.3929820392854446,Krakow
76190,eb91fc55-aa75-4479-978b-babb552ff319,Bronowice,NotSafe,2.3929820392854446,Krakow
76219,b9666786-62c5-46d0-9ab2-ad19562fb75d,Podgórze Duchackie,NotSafe,3.4892556530729704,Krakow
76247,4c00230e-2230-46b9-9168-045a68968dc8,Stare Miasto,NotSafe,4.362669502384368,Krakow
76248,1f14d8b0-75ff-4d1b-b1fc-cf06cf18249e,Prądnik Czerwony,RatherSafe,6.936889641398848,Krakow
76304,80710c73-c772-4e7e-8718-4cb16785c1e5,Bronowice,NotSafe,7.347699976074962,Krakow
76412,331ded6a-8b87-4a3c-9b51-6374aa6feb98,Mistrzejowice,RatherSafe,2.356220443937352,Krakow
76468,18a0406e-6c0c-4cbe-9799-b6a4495e532b,Krowodrza,RatherSafe,7.544770240503797,Krakow
76622,fff15307-4ed0-4821-9cd2-b821b5580ea0,Podgórze Duchackie,NotSafe,8.056084803336589,Krakow
76705,eed893f3-d550-42a1-9c4a-f74950d0e5b4,Nowa Huta,NotSafe,3.404697920708842,Krakow
76758,564176bc-1dbb-4a42-b081-02345f300c24,Stare Miasto,NotSafe,0.8521327621867193,Krakow
76861,198f3e38-9fbe-47ea-9d4c-8e9c65f7ed84,Stare Miasto,NotSafe,2.2335139470438157,Krakow
76861,198f3e38-9fbe-47ea-9d4c-8e9c65f7ed84,Stare Miasto,NotSafe,2.291807078705376,Krakow
76862,198f3e38-9fbe-47ea-9d4c-8e9c65f7ed84,Stare Miasto,NotSafe,0.7072308100370851,Krakow
76890,f284e7df-4946-4fe5-9709-5475da515517,Swoszowice,Safe,9.40123437984,Krakow
77053,6b2897c2-124c-4584-a6a7-46c00205ebd0,Stare Miasto,NotSafe,2.4223026234826968,Krakow
77209,154ca510-6d90-420c-be3b-2b945d5ad5de,Prądnik Czerwony,RatherSafe,1.4628327802777938,Krakow
77242,9dadac06-c62b-44da-8bc1-eebe028e0605,Dębniki,NotSafe,2.0433644032549285,Krakow
77243,35ea4549-aec2-4c63-9050-c070a4cbcf9f,Bronowice,NotSafe,3.8916454681710135,Krakow
77756,f2019185-e028-4300-9768-f667cb5a25a5,Podgórze,Safe,1.5462932712254045,Krakow
77917,a63f8412-01ea-45fb-9de0-c0c381dfdb92,Bieńczyce,RatherSafe,3.0783506969769685,Krakow
78019,0b399beb-b20c-4bf2-86a6-0e6d9b04f7d4,Wzgórza Krzesławickie,Safe,3.3186019925606893,Krakow
78129,5f05f394-c6fc-44db-b389-23c42912f779,Bronowice,NotSafe,1.4674523743816252,Krakow
78130,5f05f394-c6fc-44db-b389-23c42912f779,Bronowice,NotSafe,2.1752665272345495,Krakow
78131,5f05f394-c6fc-44db-b389-23c42912f779,Bronowice,NotSafe,2.053835564583884,Krakow
78132,5f05f394-c6fc-44db-b389-23c42912f779,Bronowice,NotSafe,1.4560247934202974,Krakow
78133,5f05f394-c6fc-44db-b389-23c42912f779,Bronowice,NotSafe,1.3423486896427455,Krakow
78191,4b9f6d01-5be3-4f53-9674-dac1e983697a,Stare Miasto,NotSafe,2.2054266491616987,Krakow
78193,aa7601c2-c6d9-41ed-b3ce-141d32bdb4c5,Mistrzejowice,RatherSafe,3.113610089460142,Krakow
78218,df2f7f76-d7d6-44f5-8ac9-c91b07382bf0,Nowa Huta,NotSafe,3.584209764146509,Krakow
78513,e25baab7-2b9a-43ae-951a-e00a955faa59,Podgórze Duchackie,NotSafe,1.8819013132336233,Krakow
78622,e8522a00-457e-41a4-9d69-91a37b538f55,Podgórze Duchackie,NotSafe,1.1815313135878664,Krakow
78623,c37e0bc0-e688-4fdb-8566-f5935317c760,Dębniki,NotSafe,1.2672310638194797,Krakow
78624,c37e0bc0-e688-4fdb-8566-f5935317c760,Dębniki,NotSafe,2.0192637423085933,Krakow
78625,c37e0bc0-e688-4fdb-8566-f5935317c760,Dębniki,NotSafe,3.3900987595120964,Krakow
78626,c37e0bc0-e688-4fdb-8566-f5935317c760,Dębniki,NotSafe,3.0677255713939666,Krakow
78707,7e12da8e-2677-4b24-bbd8-b23f8708bbd2,Podgórze Duchackie,NotSafe,1.635573042166097,Krakow
78707,80f8b4cc-aa76-48c4-98e2-9fa1a6fb3cd3,Bieńczyce,RatherSafe,2.3351715020932797,Krakow
78867,dc4fc350-d043-4779-a09a-2955faa9f482,Wzgórza Krzesławickie,Safe,4.951763888414615,Krakow
78974,20f1fd2f-97d8-4937-8894-41ecdfce2d0b,Nowa Huta,NotSafe,13.023280260169603,Krakow
79206,c37e0bc0-e688-4fdb-8566-f5935317c760,Dębniki,NotSafe,3.531947589091426,Krakow
79576,d0b153ce-4e78-45f6-973f-cccbc74ad351,Bronowice,NotSafe,0.5061131162509793,Krakow
79834,df2f7f76-d7d6-44f5-8ac9-c91b07382bf0,Nowa Huta,NotSafe,3.5301928555303257,Krakow
79836,cbfb57bc-1b0c-49d6-8282-5352cd0b7b75,Dębniki,NotSafe,4.5398738708835555,Krakow
79837,005a0724-d821-44b7-b464-3b959d748d38,Dębniki,NotSafe,1.8697943772291186,Krakow
80119,da6b717e-7d06-4e3f-83c6-b0c4955e50c9,Bronowice,NotSafe,0.8647276774500194,Krakow
80147,875a869d-5541-49ac-8499-cae58fb0ac36,Grzegórzki,RatherSafe,0.32868742162648384,Krakow
80256,c45858c5-46bb-42f7-a2cc-29a744268646,Podgórze,Safe,1.023660275496549,Krakow
80286,9ec86f2b-94d8-4a5a-9647-49c1331b658b,Dębniki,NotSafe,4.060409809211969,Krakow
80342,6f28442f-105b-49d7-a981-24530a858209,Nowa Huta,NotSafe,1.820840111954756,Krakow
80820,3523e364-1984-416f-80a3-dc3f2f580914,Zwierzyniec,RatherSafe,2.3050352291183334,Krakow
80896,12ec5afe-6c5a-428d-ac6a-0eddafc248ef,Mistrzejowice,RatherSafe,2.2763219108572037,Krakow
81079,ff2ddbd8-f062-4e8e-a03e-533711987045,Mistrzejowice,RatherSafe,2.055354579798548,Krakow
81383,69556a3d-51fc-49d5-b49b-b4986bc8433a,Bieżanów-Prokocim,Safe,1.6700265128495195,Krakow
81436,5be34367-6d99-4fe9-a64b-28e41c39a9f5,Podgórze Duchackie,NotSafe,1.4954989273173769,Krakow
81579,27088302-030d-4e49-b2eb-85f75cd10473,Bieżanów-Prokocim,Safe,1.2982603833429465,Krakow
81711,7a43c31d-d61c-4689-ae0c-87c1b289dd1e,Dębniki,NotSafe,7.170891126830642,Krakow
81799,3a2bd8b2-e42a-41c7-b674-a272a928fa45,Bronowice,NotSafe,2.758655692993465,Krakow
81827,4bde528b-72c5-4dc2-ac85-b346410eb56a,Prądnik Biały,Safe,2.0877926844955663,Krakow
82041,44f3e1f7-cde4-4b87-b485-23470743d8ac,Grzegórzki,RatherSafe,1.1457561398581892,Krakow
82042,04d3ac17-95ea-40e2-8094-faec3a15dbd5,Mistrzejowice,RatherSafe,0.8036326890348728,Krakow
82121,3557fece-bd6c-4cf2-b659-d76ab7aa5a86,Zwierzyniec,RatherSafe,3.2773663667882125,Krakow
82583,7122d02f-b920-4aa0-8535-0b01df819428,Prądnik Biały,Safe,2.089723764349721,Krakow
82584,7122d02f-b920-4aa0-8535-0b01df819428,Prądnik Biały,Safe,1.7724071375879762,Krakow
82585,7122d02f-b920-4aa0-8535-0b01df819428,Prądnik Biały,Safe,2.0986598617227705,Krakow
82586,7122d02f-b920-4aa0-8535-0b01df819428,Prądnik Biały,Safe,2.0999924094647184,Krakow
82587,7122d02f-b920-4aa0-8535-0b01df819428,Prądnik Biały,Safe,2.0920835940450417,Krakow
82646,152fabcf-c6f5-4013-aae7-33556795f870,Bronowice,NotSafe,3.2416244976477864,Krakow
82674,c6251307-2016-41d0-a7c2-32655078b6ed,Nowa Huta,NotSafe,2.042508101654087,Krakow
82863,73668173-3748-43ef-b010-86bbc45d3387,Nowa Huta,NotSafe,0.6382759414036885,Krakow
83082,535f3a13-bdc0-4ddb-b194-e4a66fd3448f,Grzegórzki,RatherSafe,1.179756842366749,Krakow
83163,eed893f3-d550-42a1-9c4a-f74950d0e5b4,Nowa Huta,NotSafe,0.0,Krakow
83164,5c222c37-6b8c-4d46-95e3-82e62668d85e,Mistrzejowice,RatherSafe,0.4438498041896265,Krakow
83313,44579dea-85cb-4cf8-a686-22bf7f02db18,Bieńczyce,RatherSafe,0.6416460491619551,Krakow
83400,1c44abb7-8cca-4a4f-900d-44771138c86d,Podgórze Duchackie,NotSafe,2.0592394793963447,Krakow
83482,3ac2d96a-cfb3-4365-a499-b384a076efda,Mistrzejowice,RatherSafe,1.648868470537885,Krakow
83483,3ac2d96a-cfb3-4365-a499-b384a076efda,Mistrzejowice,RatherSafe,2.673549394746313,Krakow
83485,3ac2d96a-cfb3-4365-a499-b384a076efda,Mistrzejowice,RatherSafe,3.042687978129859,Krakow
83486,5fdc8089-0ad0-440c-a92c-daae3a0b1395,Prądnik Biały,Safe,1.6446188685952392,Krakow
83646,2ce8b0cb-7a68-4cfa-acf3-80341c77111f,Zwierzyniec,RatherSafe,3.5860985924280597,Krakow
83676,3ac2d96a-cfb3-4365-a499-b384a076efda,Mistrzejowice,RatherSafe,3.393559559820824,Krakow
83821,dba90c94-9d02-40f1-85bc-bbdb38ca466c,Prądnik Czerwony,RatherSafe,3.5898822900937244,Krakow
83851,476b57da-d7b6-48f6-bbeb-8cda0799f451,Dębniki,NotSafe,0.7696859494988151,Krakow
83933,e68e0ff8-964c-4d54-b8bf-f4186ec90656,Mistrzejowice,RatherSafe,5.279858272839746,Krakow
83959,476b57da-d7b6-48f6-bbeb-8cda0799f451,Dębniki,NotSafe,3.269126460329754,Krakow
83988,48d0f819-2b1c-4d00-a943-88fb80796d11,Zwierzyniec,RatherSafe,2.342329655344481,Krakow
84042,e691afaf-7ea7-451d-b93c-c1a1b98da2e3,Podgórze,Safe,2.0703326158089843,Krakow
84175,139fd34e-02eb-4c49-8278-764d0b6d872d,Grzegórzki,RatherSafe,0.9535649027663892,Krakow
84305,476b57da-d7b6-48f6-bbeb-8cda0799f451,Dębniki,NotSafe,3.330001796491824,Krakow
84306,b64be525-cc88-4294-b102-3c9b38875bda,Krowodrza,RatherSafe,1.1531232980707677,Krakow
84557,05df5c4a-30c8-4dd8-8909-ce977868023a,Prądnik Biały,Safe,2.049071403578492,Krakow
84558,05df5c4a-30c8-4dd8-8909-ce977868023a,Prądnik Biały,Safe,2.36842781426305,Krakow
84616,40b975a3-1f71-414b-8b32-9030e9989203,Podgórze,Safe,1.817933825645127,Krakow
84750,415b9662-798a-4664-8617-44edfc929ddb,Grzegórzki,RatherSafe,0.8426207563103766,Krakow
84781,0fc04493-c724-4635-b2f3-ccd0758fc3a0,Prądnik Biały,Safe,2.2758606127216887,Krakow
84811,e7e1f305-be4d-4e2f-aa07-c7b677bf5609,Krowodrza,RatherSafe,0.31820693541363826,Krakow
84812,e7e1f305-be4d-4e2f-aa07-c7b677bf5609,Krowodrza,RatherSafe,1.4646261408910006,Krakow
84813,e7e1f305-be4d-4e2f-aa07-c7b677bf5609,Krowodrza,RatherSafe,2.689659555667515,Krakow
84925,435c5fe0-10f1-4f8a-8f0b-28f7aef6e571,Bronowice,NotSafe,1.6944413505728744,Krakow
85215,66c2c8d0-462e-4849-8749-66192f184953,Podgórze Duchackie,NotSafe,1.7475724981413068,Krakow
85322,0389981d-0d87-490a-9777-72a1270c0755,Czyżyny,RatherSafe,0.7581087271949415,Krakow
85483,b1582add-5028-4914-a3f8-55f20e3cf551,Bronowice,NotSafe,1.3563495560030363,Krakow
85614,68e0865c-39a9-459b-9660-ce68e5ca8f77,Bieżanów-Prokocim,Safe,1.684171057228357,Krakow
85666,fdb1021e-8d06-4794-8979-a0c3286eabf9,Bronowice,NotSafe,0.7012012474997752,Krakow
85889,1d21a5b7-98aa-4af4-9008-a0a46aac4268,Bieżanów-Prokocim,Safe,3.047914476271854,Krakow
85971,476b57da-d7b6-48f6-bbeb-8cda0799f451,Dębniki,NotSafe,3.5172904789973853,Krakow
85972,af14a3dd-7761-4e3e-b9af-6192b0122f7b,Bronowice,NotSafe,0.6683554403618558,Krakow
85973,af14a3dd-7761-4e3e-b9af-6192b0122f7b,Bronowice,NotSafe,1.1702523319389844,Krakow
86269,909e3fff-4edb-414a-a9f7-a1940971e2d3,Podgórze Duchackie,NotSafe,1.4283228406626856,Krakow
86352,bad243a1-3541-429f-b700-27991e019f06,Bronowice,NotSafe,1.8891804322751309,Krakow
