"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
26901,6d3d3e34-44f5-4311-bc1b-f5bd760da07f,Legionów Henryka D¹browskiego,RatherSafe,"793,4647449729423"
26958,a3dfd3e3-608d-4816-a7d8-fedff3366efc,Krzy¿,Safe,"581,4230602639273"
27040,0bc7eec0-3325-4fba-8e54-95fe798e87aa,Piaskówka,NotSafe,"1052,7132215260838"
27098,cb48aec1-e642-49b6-ba1e-4f5a9bc65a8e,Zielone,RatherSafe,"103,94167998285216"
27204,ae9269ac-b948-451b-ae39-4e85f6438113,Zielone,RatherSafe,"1143,9379066887186"
27392,56d0f8f9-1aa5-458d-a971-4ffe2d88e9c7,Westerplatte,Safe,"481,4866764098315"
27504,0dcbbf3b-6a6c-4257-b6c5-adfc934c3ca5,Westerplatte,Safe,"692,5143350688877"
27504,bf570a00-bf6f-4d9d-b1ba-36cf19c7b619,Krakowska,RatherSafe,"892,758240623973"
27665,fa8b8487-704c-41fb-a9e7-f2c70b27aa7a,Grabówka,NotSafe,"857,7464991530995"
27692,026bc00f-0c72-4371-80a6-e231b2391633,Strusina,Safe,"669,8126388861336"
28038,bbc7f678-2028-4ae9-b255-e30a5f6e79f7,Jasna,Safe,"562,9970692387785"
28039,bb57da1a-fc13-4529-8cea-f23a8f899902,Piaskówka,NotSafe,"2345,0868562436235"
28094,be20b6e5-4e1f-4f7d-aaa6-3f537f483679,Koszyce,RatherSafe,"722,536010203255"
28198,4d1b9aa0-258a-4e1a-bf7e-c1cbbfccdebe,Rzêdzin,NotSafe,"246,47870492288993"
28225,d1af2b9c-6921-47dd-9c42-c9eec8c18a72,Legionów Henryka D¹browskiego,RatherSafe,"487,11161892071067"
28489,b60ba46f-cd68-4d15-8c18-601ab86dfc92,Grabówka,NotSafe,"651,4325381065103"
28733,49c3bcdb-18ff-4f9a-8e1f-2bb6b6b197ec,Rzêdzin,NotSafe,"3296,7918661604604"
28830,0f21f897-a5ef-4cd6-a8fb-cab74f527daa,Krakowska,RatherSafe,"903,6713075764945"
28831,0f21f897-a5ef-4cd6-a8fb-cab74f527daa,Krakowska,RatherSafe,"791,619577912851"
28832,0f21f897-a5ef-4cd6-a8fb-cab74f527daa,Krakowska,RatherSafe,"622,1115411793305"
28833,0f21f897-a5ef-4cd6-a8fb-cab74f527daa,Krakowska,RatherSafe,"681,1899231298092"
28834,0f21f897-a5ef-4cd6-a8fb-cab74f527daa,Krakowska,RatherSafe,"673,8098123623555"
28927,d781cc2b-9a25-4b34-a5e7-6de8e113561b,Koszyce,RatherSafe,"396,18438264315364"
