"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
1289,Monte Castro,RatherSafe,9d046e20-e3e2-47ec-84e3-80b1dea90aad,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1294,Monte Castro,RatherSafe,a3004fa2-76cb-40df-acba-4f9b816363f3,PATROLLING,TRANSFER_TO_INTERVENTION,0
1295,Monte Castro,RatherSafe,a3004fa2-76cb-40df-acba-4f9b816363f3,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1371,Flores,RatherSafe,1b7274cb-293d-46be-9c29-b48ecce64ca9,PATROLLING,TRANSFER_TO_INTERVENTION,0
1372,Flores,RatherSafe,1b7274cb-293d-46be-9c29-b48ecce64ca9,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1387,Parque Avellaneda,Safe,d7936f50-6382-488e-a08f-06ea7c75e5dd,PATROLLING,TRANSFER_TO_INTERVENTION,0
1388,Parque Avellaneda,Safe,d7936f50-6382-488e-a08f-06ea7c75e5dd,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1401,Villa Luro,Safe,e952e4da-c980-4b87-ac98-577cc4bf92d1,PATROLLING,TRANSFER_TO_INTERVENTION,0
1415,Villa Luro,Safe,e952e4da-c980-4b87-ac98-577cc4bf92d1,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1417,Versalles,NotSafe,44dfe386-d74e-4806-be5c-2acd23b668e1,PATROLLING,TRANSFER_TO_INTERVENTION,0
1417,Versalles,NotSafe,44dfe386-d74e-4806-be5c-2acd23b668e1,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1418,Villa Santa Rita,RatherSafe,7b22514e-4fb1-42bc-9d84-d36b674a47cb,PATROLLING,TRANSFER_TO_INTERVENTION,0
1419,Villa Santa Rita,RatherSafe,7b22514e-4fb1-42bc-9d84-d36b674a47cb,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1420,Villa Santa Rita,RatherSafe,82de6b37-a8f2-4026-816d-4910c2590755,PATROLLING,TRANSFER_TO_INTERVENTION,0
1511,Villa Santa Rita,RatherSafe,82de6b37-a8f2-4026-816d-4910c2590755,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1513,Villa Luro,Safe,a08c99e7-8c65-43a7-b024-2a077e7de888,PATROLLING,TRANSFER_TO_INTERVENTION,0
1513,Villa Luro,Safe,a08c99e7-8c65-43a7-b024-2a077e7de888,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1520,Parque Avellaneda,Safe,feaf06f3-fa4f-4a85-9c6d-8ac6b5200eb0,PATROLLING,TRANSFER_TO_INTERVENTION,0
