"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
79985,c711dba2-5cc4-41b9-a9a1-5dbee4bf7ba8,Villa Devoto,RatherSafe,"3884,073169751605"
79985,d319217b-4b0e-4e3b-ac9b-0e6c6672170e,Nueva Pompeya,RatherSafe,"3402,628006588498"
79987,3be66211-c518-49fd-958c-6a4f9634c950,Monserrat,RatherSafe,"1148,9024565222724"
80041,8003efb4-8b58-4f32-8b37-b356fa509f91,Monte Castro,RatherSafe,"3656,2561470650826"
80068,4094023f-8f34-4220-b32e-a0a92fd31df8,Versalles,NotSafe,"1645,2121508056098"
80069,4094023f-8f34-4220-b32e-a0a92fd31df8,Versalles,NotSafe,"3339,76364105371"
80096,5bc41bb0-144c-4858-a677-6f5badab030a,Villa Riachuelo,RatherSafe,"5708,555338867641"
80208,4094023f-8f34-4220-b32e-a0a92fd31df8,Versalles,NotSafe,"3371,6880637551826"
80209,4094023f-8f34-4220-b32e-a0a92fd31df8,Versalles,NotSafe,"3371,6880637551826"
80210,a4e376f3-7e19-4878-8a06-09c27707f80e,Colegiales,NotSafe,"693,9045384660187"
80239,a4e376f3-7e19-4878-8a06-09c27707f80e,Colegiales,NotSafe,"1853,701397682389"
80239,a4e376f3-7e19-4878-8a06-09c27707f80e,Colegiales,NotSafe,"1854,910369525732"
80331,6e4a293c-872c-417d-880b-ea0e547588c8,Villa Real,RatherSafe,"3534,62612682611"
80332,78a57856-7e26-4587-982f-f71c5824b83c,Villa Riachuelo,RatherSafe,"6888,196851061183"
80358,9e1dda12-7ac1-4c68-a5dc-ec14e169b943,La Paternal,NotSafe,"875,4227751467929"
80359,7d405a97-8604-4af3-9135-201486864b93,Villa Luro,Safe,"657,1967804231704"
80386,1e009295-f846-45d4-ad9d-af914d94ac8a,Colegiales,NotSafe,"868,4028012424934"
80482,54662086-f115-47a8-af77-d40387969e1b,Colegiales,NotSafe,"638,0186674049037"
80483,54662086-f115-47a8-af77-d40387969e1b,Colegiales,NotSafe,"1036,5218130105536"
80511,9b5f82ab-ef19-4866-88c8-db0c85ec469c,Villa del Parque,NotSafe,"941,6878969779768"
