"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
44183,2702e3c8-fef4-4d62-a8e0-f296d192ee0d,Josefstadt,NotSafe,"2380,1571706075715"
44184,20584264-0a62-4075-bbab-bad2d7b925e1,Alsergrund,NotSafe,"2286,4889903140006"
44301,6699f368-3bb0-49c3-91e0-0aa0c282483c,Leopoldstadt,Safe,"3169,0401017125823"
44397,4e996618-063a-42e6-be15-be140540b30f,Brigittenau,NotSafe,"1098,9759126294045"
44480,8bf37887-ddff-4109-8a4c-ee84f2bfffe3,Floridsdorf,NotSafe,"5126,016769779247"
44509,f9451828-79d2-4842-8978-849bbef5ab9e,Wieden,RatherSafe,"948,9883871157257"
44665,43b630cc-a253-462b-b5bd-43b35e5583de,Josefstadt,NotSafe,"1804,4822178367915"
44667,43b630cc-a253-462b-b5bd-43b35e5583de,Josefstadt,NotSafe,"2947,129820801328"
44668,43b630cc-a253-462b-b5bd-43b35e5583de,Josefstadt,NotSafe,"3262,709861152156"
44668,43b630cc-a253-462b-b5bd-43b35e5583de,Josefstadt,NotSafe,"2447,964302122388"
44670,43b630cc-a253-462b-b5bd-43b35e5583de,Josefstadt,NotSafe,"2849,0705209932717"
44725,d06a2dc0-506e-4431-9b0d-3332638bc2d5,Margareten,RatherSafe,"2700,3848970551026"
44754,444ce4d2-f375-465e-8eec-f0b32df45935,Brigittenau,NotSafe,"2891,4333904669597"
44755,995ff5a0-669f-4dc5-9181-900d29169059,Margareten,RatherSafe,"1495,0932104476221"
44859,c3a15bb0-ccf6-47d8-8ba8-a843d45b24e3,Wieden,RatherSafe,"1289,2175679945285"
44950,c37d4d47-b6d1-433a-bc9b-f645b1284c93,Landstraße,Safe,"6425,566795957321"
45107,d888dc11-3a98-4b83-88de-95980f6580cc,Brigittenau,NotSafe,"2625,2962326604893"
45108,d888dc11-3a98-4b83-88de-95980f6580cc,Brigittenau,NotSafe,"3009,143829945689"
45160,d888dc11-3a98-4b83-88de-95980f6580cc,Brigittenau,NotSafe,"3421,9875786487437"
45215,5f2d38c9-eff4-4fae-87b7-d1b64a65e90a,Landstraße,Safe,"5064,214181357472"
45217,976e28c3-eeec-4d2c-8373-31ffb6d5add1,Margareten,RatherSafe,"4564,502321056081"
45589,8e04d188-5945-4213-9ced-5a9a676d044d,Josefstadt,NotSafe,"1897,026337627653"
45751,7a91ac16-6ca6-4767-8701-a35641b5a9e7,Hietzing,Safe,"1849,4522238362813"
46125,82b9692b-bc27-440d-a606-1e4b49c414f4,Floridsdorf,NotSafe,"2390,7478127296686"
46154,f34058fb-bb2a-4c5d-9aa9-9d34fd51cbeb,Döbling,RatherSafe,"1643,90886480985"
46180,9627f468-a22a-465e-93f3-2b9dd8a18183,Hernals,RatherSafe,"68,58304535651114"
46213,56a4211a-8fd6-45e9-9700-4d4959aafda9,Floridsdorf,NotSafe,"784,7955830718175"
46214,56a4211a-8fd6-45e9-9700-4d4959aafda9,Floridsdorf,NotSafe,"784,7955830718175"
46215,56a4211a-8fd6-45e9-9700-4d4959aafda9,Floridsdorf,NotSafe,"784,7955830718175"
46216,56a4211a-8fd6-45e9-9700-4d4959aafda9,Floridsdorf,NotSafe,"784,7955830718175"
46218,82b9692b-bc27-440d-a606-1e4b49c414f4,Floridsdorf,NotSafe,"3411,605257539027"
46220,0294292f-c1b6-4470-bd2f-01ee71035684,Donaustadt,RatherSafe,"5438,380671327917"
46246,a2f9c66e-95fd-4a8d-99b8-21adf841bf58,Simmering,RatherSafe,"3226,713707123499"
46309,82b9692b-bc27-440d-a606-1e4b49c414f4,Floridsdorf,NotSafe,"3418,8749086961834"
46366,82b9692b-bc27-440d-a606-1e4b49c414f4,Floridsdorf,NotSafe,"3536,402666664553"
46524,dd6eadaa-e5fa-4182-b141-36d7c226b4b3,Alsergrund,NotSafe,"809,7764236750103"
46555,bf1ad8a8-5a38-49a3-b918-08f2f923b75e,Penzing,NotSafe,"9875,548076242294"
46581,d6e11080-fb78-49f8-8d17-4cff60fe2722,Josefstadt,NotSafe,"3445,8231009702113"
46665,d53b3ec0-4f26-4d6c-8291-ec6e67e0e075,Mariahilf,RatherSafe,"3018,4918301174885"
46667,c740ddc9-b441-4d84-9ed4-de480d587459,Döbling,RatherSafe,"7971,4570525925465"
46693,47453205-c097-4974-8487-72c11a1bbb63,Floridsdorf,NotSafe,"8397,742385238314"
46749,243fae99-46df-4c1a-a4fe-fba23a20f158,Rudolfsheim-Fünfhaus,Safe,"5459,155418397482"
46914,3ca38591-35c9-4c1d-b9bf-0c2c90f8fc83,Wieden,RatherSafe,"582,4863559342527"
47196,5dc0d96c-4194-43f4-87ba-7f6efa123e03,Mariahilf,RatherSafe,"2614,080946447219"
47298,f80f1917-fad4-419d-94c9-a38dfe4cbb90,Döbling,RatherSafe,"9281,940202617863"
47325,ca272397-3008-4672-8039-7f9feba0391e,Neubau,RatherSafe,"5967,3018637330115"
47326,34cb9754-1995-4442-a932-2aa290964f3e,Favoriten,Safe,"6474,554198078619"
47381,988b6872-16a5-4bab-a89a-e6dd16778e22,Favoriten,Safe,"8779,618041440217"
47411,98bc15b6-2059-4037-ad84-8df266067e05,Ottakring,RatherSafe,"1225,9375269832913"
47500,8345445b-69e5-48bf-b7ea-02e539df5b01,Josefstadt,NotSafe,"726,5708150414463"
47553,453a07b0-6f2c-4c4d-9f45-d2b1ccc18128,Josefstadt,NotSafe,"1134,2312684184003"
47689,7c4caf5c-deea-43c2-83e4-5dd031962649,Brigittenau,NotSafe,"5365,407990440576"
47796,af07c73f-9d86-46ca-99e7-30528bfb0078,Penzing,NotSafe,"6297,2895692260745"
48019,e7b521d3-ec3e-4787-8180-80a369f3b39e,Ottakring,RatherSafe,"3395,160999682361"
48096,43efea46-4482-459f-8346-5ee3e10e571a,Mariahilf,RatherSafe,"861,8366316907924"
48258,e73dbb32-b10f-4328-9f1a-0aab8af7d333,Meidling,RatherSafe,"3450,003489149711"
48285,4fb0a428-4393-4bda-82b8-b123f01b5f21,Penzing,NotSafe,"4663,845891175481"
48388,df649e06-c5aa-4825-a50e-e544008a88cb,Mariahilf,RatherSafe,"3264,7406569369746"
48389,df649e06-c5aa-4825-a50e-e544008a88cb,Mariahilf,RatherSafe,"2786,56970336045"
48763,8aec1b6b-2a14-4619-b715-ae160aef0cb6,Ottakring,RatherSafe,"1961,5840965537177"
49052,d9083a02-eea1-4e2e-92bc-184ca4c14a99,Brigittenau,NotSafe,"104,35706543491645"
49081,543e79d1-e090-43a5-a85c-53e0ad8c4a6c,Landstraße,Safe,"500,8784742846961"
49107,69f88c78-7ee1-4744-9500-b0cd590c9200,Simmering,RatherSafe,"5098,643546499911"
49136,cc4b225f-8ecf-4cdf-a08f-afd1eb58db0c,Penzing,NotSafe,"1067,9324587078245"
49221,1dda40d2-0fe5-4e47-b094-055d5c49b104,Wieden,RatherSafe,"2271,2335975799037"
49301,8f6b7240-c036-4a5f-9bc7-ec6372608c6b,Josefstadt,NotSafe,"1155,900388459876"
49464,fc37ddd6-c6c0-4d2e-bde6-25aee80453f0,Rudolfsheim-Fünfhaus,Safe,"2060,419963025289"
49490,1bec00b8-d746-4e1d-bc31-d285dcddff6a,Josefstadt,NotSafe,"1099,354546712763"
49521,d90a6c61-7c9c-4c3d-9148-2b0adc86e08f,Währing,RatherSafe,"856,5769324468215"
49630,53ac9e93-0705-4c22-abde-df7387b40654,Wieden,RatherSafe,"499,1859589625446"
49738,34654899-35ec-44f6-9bc6-7727870d0a67,Leopoldstadt,Safe,"588,9587327294153"
49768,fbac7e93-0a82-4634-96ff-724527cda314,Hietzing,Safe,"4476,911133486484"
49900,e045ac0c-18f4-4d36-a680-de053ceb0f5c,Leopoldstadt,Safe,"2532,8593805893593"
50034,adac834f-aa75-4279-9e47-0a5df5ad3f3c,Mariahilf,RatherSafe,"791,0996618134513"
50064,2e6033f9-4f43-4f04-a625-729c60e4641b,Floridsdorf,NotSafe,"9341,100937822268"
50092,ad8e3485-0f9a-4401-aed5-302b1323b0db,Brigittenau,NotSafe,"2124,37501946351"
50094,cef5448b-65af-48c2-b731-cf1f054bc428,Neubau,RatherSafe,"998,7016562785569"
50206,59954e5a-6633-4b4d-ace4-3e6ea893ef5d,Meidling,RatherSafe,"3068,133441445346"
50282,ad06502a-610f-489a-8086-72b8dd43a22d,Liesing,RatherSafe,"5106,892541238543"
50388,3bde17d0-a5a0-44df-8520-a6199856557b,Penzing,NotSafe,"1756,1691710597765"
50515,46d9a28c-cf3b-461f-ab4e-8f7ec7f4a924,Mariahilf,RatherSafe,"903,4626229041291"
50516,2732d162-1173-424c-9c90-fb0e99aed1c4,Penzing,NotSafe,"1918,4823863450933"
50517,31cf4637-627b-458b-8bed-9b5ca843178f,Favoriten,Safe,"601,9266210669502"
50547,67dca47c-4028-47b8-89f4-0a15d4082d71,Alsergrund,NotSafe,"863,9666778493569"
50633,221128e2-8552-45d1-82af-681f20146dbb,Brigittenau,NotSafe,"1584,0608458516435"
51264,14d523ed-c2fd-495f-9e5a-279431ce14ed,Landstraße,Safe,"440,2959727704389"
51349,f5817991-fc7d-4067-b4fa-51d8d0ac0282,Hietzing,Safe,"3856,9682164114565"
51349,5a920d4b-e5ce-4c46-be26-245efc279f4e,Landstraße,Safe,"1840,8933619343638"
51376,3b6b8aeb-272b-4f80-b0d5-4e2a92775c40,Döbling,RatherSafe,"2074,19887635607"
51402,6196d885-e257-486b-88bf-100239c1c125,Meidling,RatherSafe,"918,0822221222857"
51604,f8e8b226-2727-4c3d-b93d-6bf492a0bb83,Liesing,RatherSafe,"1941,824824016944"
51606,a6f8c208-3f1b-4b69-bbc8-7338449ea698,Simmering,RatherSafe,"3409,3244531075316"
51729,39d6b9e4-6e52-4e1e-b14f-033ec1eec923,Margareten,RatherSafe,"962,4570120049534"
51904,643e800b-b713-4384-bf09-1f40ca2faf0b,Alsergrund,NotSafe,"994,2674144042663"
51931,750c5090-fe1d-4883-bacd-fef6a6793215,Margareten,RatherSafe,"2328,3420668097297"
51933,750c5090-fe1d-4883-bacd-fef6a6793215,Margareten,RatherSafe,"1618,1213068542284"
51963,750c5090-fe1d-4883-bacd-fef6a6793215,Margareten,RatherSafe,"1523,6382588083711"
51999,f355d130-f4ab-49e9-9b78-c74f835682a8,Penzing,NotSafe,"1983,3845218603503"
52003,478a8d01-d0fd-40aa-99f2-b8dae01eb3a7,Brigittenau,NotSafe,"643,7657506566759"
52069,15f560a6-856e-4ace-9c4b-1ad2bc67ddbc,Mariahilf,RatherSafe,"2201,8623009726593"
52228,f355d130-f4ab-49e9-9b78-c74f835682a8,Penzing,NotSafe,"3544,153289765419"
52674,8f536052-9b72-4ab1-858a-320698fcc2a6,Brigittenau,NotSafe,"2195,721216286869"
52809,f355d130-f4ab-49e9-9b78-c74f835682a8,Penzing,NotSafe,"3535,0731523753248"
52810,df74f940-eca1-4f5c-9db8-181da2b821f1,Floridsdorf,NotSafe,"2015,9079370567715"
52950,f5e29438-e3c0-46cf-9de0-c0fb3934dca4,Hietzing,Safe,"3543,561403431324"
53012,329d20ff-e3b2-40f5-9aa3-f04245f52a1f,Währing,RatherSafe,"1355,4754998328128"
53072,f355d130-f4ab-49e9-9b78-c74f835682a8,Penzing,NotSafe,"3576,4390942254463"
53129,265efe42-c6ad-4154-b7d6-2d274ef9784f,Innere Stadt,RatherSafe,"970,0579661264732"
53131,2e5ab6a0-0016-4f2f-b988-86dfed89ba6f,Liesing,RatherSafe,"3201,9239285112276"
53214,eab58138-8502-4b87-a953-446316bb7be0,Mariahilf,RatherSafe,"2250,6430117092004"
53245,c19ce594-4258-47cb-898f-39ca3762e828,Innere Stadt,RatherSafe,"722,0052120630115"
53275,e15e66be-397d-4d8b-ac34-335f7e3b895e,Simmering,RatherSafe,"800,9494557911765"
53450,6269597c-62cb-4c56-ad46-4ce6de9f3940,Simmering,RatherSafe,"2135,086057970151"
53451,f60d4a65-6327-4af0-8a17-ef05215e4be9,Favoriten,Safe,"2323,5450979592047"
53572,7593b5b5-e60a-47d5-871f-852be9adf8ac,Liesing,RatherSafe,"2903,6629462808733"
53674,1c18c30a-2269-4403-92f9-f1bcd59b02d9,Margareten,RatherSafe,"2393,4406212773406"
53780,1a91df2e-1c4b-4653-b8c1-af126b1f55a2,Penzing,NotSafe,"1226,9548790767474"
53841,e6f5756a-578a-4af6-bde3-eee19a96e9dd,Margareten,RatherSafe,"2058,122748239059"
53923,f0f34822-12fd-4661-8e5c-58385287d298,Hernals,RatherSafe,"3185,5649092300314"
54013,b26857ca-8105-48c1-a554-6579763f4e39,Liesing,RatherSafe,"9254,502701165171"
54064,a2806f2a-669c-4318-94f2-d2f9d47d1e80,Hernals,RatherSafe,"3961,3030107631166"
54172,8f46c8b0-84b9-4c40-8119-ced5c53e906a,Hernals,RatherSafe,"4710,301239358986"
54249,fcb188c7-29c5-46ee-badd-fd41fa62fa70,Währing,RatherSafe,"3659,9755421447844"
54278,095a8cca-a566-46ec-b7d0-e4ce1b0d233d,Penzing,NotSafe,"8231,991408741795"
54437,920231e5-6741-447e-bca4-0303f43a52de,Hernals,RatherSafe,"3083,5297646552012"
54580,f6fccd5e-1b09-449b-bcdf-5e5f1c7e2d11,Landstraße,Safe,"521,260283589823"
54606,738fafb7-3516-4b51-ad23-38fd9b3bc1d1,Josefstadt,NotSafe,"1841,6905768220474"
54662,59bf8a63-d851-41c7-bd07-3a29f73ee233,Donaustadt,RatherSafe,"1922,465569833275"
54692,6892fb12-fad7-4fbc-9f40-9e72604398f2,Leopoldstadt,Safe,"656,482909120827"
54719,2a5d4722-ce56-4537-95b2-c187141bba77,Döbling,RatherSafe,"2574,3670183490844"
54720,961c51f6-5bab-41d3-805e-e91783bc257e,Währing,RatherSafe,"1197,0664340952871"
54914,8af7bdaf-b26e-40b8-9adf-2390413c0b91,Floridsdorf,NotSafe,"7596,49130980554"
54971,57fa1ced-7934-4c71-9d4f-c6d5ed27c023,Donaustadt,RatherSafe,"1210,6457173373096"
54998,be20087a-276e-4968-9516-7dbb28672e2a,Mariahilf,RatherSafe,"954,9032776734863"
55028,fb9819d5-f158-44b5-b735-cb38cea3118e,Innere Stadt,RatherSafe,"1069,8959156428"
55078,2f43fe60-c078-42b3-bdc3-44e329ac6c5d,Ottakring,RatherSafe,"2308,319713047173"
55105,141e08be-e0d3-4515-b9da-c350bfeedd05,Mariahilf,RatherSafe,"811,6756103002417"
55135,4f114904-c5f5-43f1-b313-a9a12f3912bc,Floridsdorf,NotSafe,"5475,464499182506"
55505,c573850b-e56c-4830-b8be-07ca40b6f80d,Alsergrund,NotSafe,"2596,499583452578"
55590,8820d503-4e95-4c25-acbd-2e75ff35fb9a,Währing,RatherSafe,"1087,9917875329277"
55591,8820d503-4e95-4c25-acbd-2e75ff35fb9a,Währing,RatherSafe,"929,2713114082512"
55676,21fc0366-f914-4714-a634-9f592fbd2f8d,Leopoldstadt,Safe,"2120,4536954340224"
55887,96317acb-90f4-4ad3-815d-d19683346113,Währing,RatherSafe,"2000,8074482758182"
55888,2f727d5f-1311-4cf2-b780-2e561dd9654a,Josefstadt,NotSafe,"220,64364547289307"
55889,29e4b88e-c617-4e92-86d9-016b43d6c521,Margareten,RatherSafe,"1197,6616870109108"
56028,51765cf6-7705-48ef-9fd4-9bbea05ae5a3,Josefstadt,NotSafe,"1667,9389271358139"
56104,22d6dfab-ba65-437e-b488-0e9669db5f19,Floridsdorf,NotSafe,"907,5146237485222"
56247,9e2ff9b7-c817-4b5e-ba59-d66cbe5df172,Mariahilf,RatherSafe,"1951,391787424182"
56277,d253df21-4b06-4d7e-a488-eac0d7c560f4,Wieden,RatherSafe,"2384,6273225949676"
56517,37bd5f7a-189a-4ac5-a89a-b3e49cc70ac9,Neubau,RatherSafe,"970,1227121165023"
56646,db961127-59fa-4137-87ef-0227be95e454,Innere Stadt,RatherSafe,"2034,3013636147543"
56715,3c9b79f1-28ad-4ef2-aabc-3232a08844f3,Neubau,RatherSafe,"565,128324200291"
56798,acbbaec5-bb6a-4def-9605-730be8ef0b35,Alsergrund,NotSafe,"854,0414084679726"
56858,ecf702ba-92a8-4b3c-8ec7-4e8fd93f8c73,Wieden,RatherSafe,"976,8814424441819"
56859,6b0bc7e7-33a4-4314-aa05-7c3a96d3d482,Ottakring,RatherSafe,"1267,6236584505086"
56889,8918b644-6c0e-4466-a55d-6fa5f475e402,Wieden,RatherSafe,"1939,1971019403688"
56946,f23d5dfb-4818-4607-8768-c5d40b99fca4,Josefstadt,NotSafe,"1124,5520939971625"
56947,f23d5dfb-4818-4607-8768-c5d40b99fca4,Josefstadt,NotSafe,"2477,868236287108"
56949,f23d5dfb-4818-4607-8768-c5d40b99fca4,Josefstadt,NotSafe,"3164,841436993854"
56950,f23d5dfb-4818-4607-8768-c5d40b99fca4,Josefstadt,NotSafe,"2546,6757386265062"
57177,3faaa06f-dc02-4f10-af3e-c7b3ed26b108,Innere Stadt,RatherSafe,"992,7708910778605"
57281,8c323800-81e7-4bdb-91fb-45f635083f9d,Döbling,RatherSafe,"4502,084941784399"
57332,e65001c5-91d9-49fe-8f0f-cf6bcc5076c1,Josefstadt,NotSafe,"993,7199662679536"
57447,34756129-f153-4be0-a2e9-45f46fa23c72,Ottakring,RatherSafe,"2391,478991818025"
57474,26023e06-b892-43ce-9b0b-6ab6cb102313,Alsergrund,NotSafe,"1147,2026086694834"
57545,0ab9e244-6b97-499c-95aa-94a99f626315,Döbling,RatherSafe,"1971,513762340181"
57643,93569d9f-0910-4d4b-b536-9ca912135dfb,Döbling,RatherSafe,"2076,6956543034776"
57975,bc674c4f-6536-4212-8454-09914a265a42,Neubau,RatherSafe,"2797,667650682162"
57976,bc674c4f-6536-4212-8454-09914a265a42,Neubau,RatherSafe,"3131,2303649653445"
57978,bc674c4f-6536-4212-8454-09914a265a42,Neubau,RatherSafe,"2831,7300787614317"
57979,bc674c4f-6536-4212-8454-09914a265a42,Neubau,RatherSafe,"3344,9479060287135"
57980,82f171e8-b386-4ac4-9634-b01d9f6a0a83,Hernals,RatherSafe,"9345,470605039343"
