"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
65466,099cb9da-f400-4cb7-b534-cd2710195ddc,Lower West Side,NotSafe,"2522,6202047074557"
65467,099cb9da-f400-4cb7-b534-cd2710195ddc,Lower West Side,NotSafe,"2531,975888856383"
65469,099cb9da-f400-4cb7-b534-cd2710195ddc,Lower West Side,NotSafe,"3427,0596896968855"
65470,099cb9da-f400-4cb7-b534-cd2710195ddc,Lower West Side,NotSafe,"2755,115411603894"
65471,099cb9da-f400-4cb7-b534-cd2710195ddc,Lower West Side,NotSafe,"1136,145975684929"
65473,f56b85af-96a2-473d-90d7-1332ed8e2711,Rogers Park,RatherSafe,"7888,644313866018"
65476,8c8c4273-77cb-4f1f-8750-6295ee0d6678,Hyde Park,RatherSafe,"7769,397095904858"
65536,1a0c7f20-9d3e-4b98-9e11-821d1996ea2c,Pullman,RatherSafe,"5308,516392081086"
65538,2e60577f-6096-44b5-bdd4-1c864634c1c2,West Pullman,RatherSafe,"9399,822333196853"
65587,f4f74b75-78e0-4eee-8fe2-60ade84285b2,Humboldt Park,RatherSafe,"2297,3988535879766"
65590,e8cd71c7-35e5-40c4-9c42-4b100b334425,Loop,RatherSafe,"6962,2202967560725"
65593,457fa66e-0341-4694-a0e0-3aeee6516a15,Lincoln Square,RatherSafe,"12767,591533697345"
65658,49333a40-413d-4e0d-8a50-b9c04d1385f8,Burnside,RatherSafe,"8679,552823433827"
65694,9ecf278a-6df2-4eb6-980f-aebafea4dc1d,Edison Park,NotSafe,"11102,894435468674"
65696,36182407-ee75-4981-b25f-d7e68d4446c4,Fuller Park,NotSafe,"4741,2036830979105"
65698,11e2bdb2-1fd0-4b89-8fd8-bfcbf3474207,Greater Grand Crossing,RatherSafe,"10072,425892191975"
65727,d74b8959-fcb3-45ce-ab3a-5d665280ce1e,Edison Park,NotSafe,"12230,44996391843"
65729,db6110c5-4f5e-4e22-b84a-057f69c7bef6,Hegewisch,RatherSafe,"9349,366726252878"
65790,2e66f315-e072-4c93-935e-761682b5aa0f,McKinley Park,RatherSafe,"1516,673700262385"
65791,2e66f315-e072-4c93-935e-761682b5aa0f,McKinley Park,RatherSafe,"2184,354717006168"
65837,c5887783-eca8-4653-ae12-6a8c3049d61b,Chicago Lawn,RatherSafe,"8987,54986609396"
65838,9e829c0c-17a6-492a-8113-6392b2b7ae6f,Irving Park,RatherSafe,"10192,267154990808"
65877,b2a8b6e5-37bb-4f60-95ba-b502a01aaad7,East Side,RatherSafe,"9085,41892908642"
65878,a1d5bc42-b90d-493a-9147-6ca86b586fe8,Washington Park,RatherSafe,"3111,9587915967904"
65881,23c0392a-06bd-411e-9c01-82eb88b0c492,Avondale,RatherSafe,"10490,269204718417"
65959,cfd11864-187f-41bf-8fce-80180ba2ebec,Edison Park,NotSafe,"12602,800092372274"
65961,7e76219d-df14-4f96-8a2f-e1d736e1d2b2,O'Hare,RatherSafe,"7485,836974607814"
65962,016847a3-ba86-4a5b-8c22-0e395e1136db,Garfield Ridge,RatherSafe,"4420,424960394899"
65964,f6d05ef3-068c-469c-a97d-eff8201c48ee,Forest Glen,RatherSafe,"1925,8294142180926"
65967,2a8daadf-caf8-4dff-bca9-e31a82bd49ca,Morgan Park,RatherSafe,"2540,0648493181056"
65968,d4b728d8-81fb-439f-85ad-c5d65057e569,New City,RatherSafe,"8067,906527990166"
66036,8c25ca93-2a24-4650-a7fe-0ee8e38819ee,Morgan Park,RatherSafe,"9508,400898945967"
66153,632cf4ba-138e-47b5-8c46-02e8a34f3231,Edison Park,NotSafe,"4126,634286677514"
66155,5fb5869e-e8b3-40e6-89ce-0d70934a594d,West Town,RatherSafe,"9057,855521278425"
