simulationTime[s],districtName,districtSafetyLevel,patrolID,previousPatrolState,currentPatrolState,isNight,City
8654,Zwierzyniec,RatherSafe,95087aa5-54c7-417f-9b04-df185da104f2,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
8716,Wzgórza Krzesławickie,Safe,3556c641-42e4-40a3-91c1-9e6fda8c202e,PATROLLING,CALCULATING_PATH,0,Krakow
8742,Podgórze Duchackie,NotSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
8796,Podgórze,Safe,c896af8b-1186-48f4-a835-de004326d556,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
8826,Podgórze Duchackie,NotSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,PATROLLING,CALCULATING_PATH,0,Krakow
8880,Swoszowice,Safe,2af3248f-e4de-40db-be99-ddd38df145af,PATROLLING,CALCULATING_PATH,0,Krakow
8931,Łagiewniki-Borek Fałęcki,RatherSafe,cd57428c-38fd-4738-b584-8e6686ac8978,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
8932,Wzgórza Krzesławickie,Safe,3556c641-42e4-40a3-91c1-9e6fda8c202e,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
8961,Bronowice,NotSafe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,PATROLLING,CALCULATING_PATH,0,Krakow
9012,Dębniki,NotSafe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9039,Czyżyny,RatherSafe,48654344-0075-4e04-8bba-06186c0814c3,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9090,Krowodrza,RatherSafe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9093,Nowa Huta,NotSafe,bbf8c785-fe66-41fa-9344-e0a836b84b0c,PATROLLING,CALCULATING_PATH,0,Krakow
9120,Prądnik Biały,Safe,59f07192-d91d-4ffa-8a3f-9c554bb5ec99,PATROLLING,CALCULATING_PATH,0,Krakow
