"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
16375,Pr¹dnik Bia³y,Safe,cd57428c-38fd-4738-b584-8e6686ac8978,CALCULATING_PATH,PATROLLING,0
16375,Podgórze,Safe,ba479292-648c-4561-b4f5-83177583664d,CALCULATING_PATH,PATROLLING,0
16401,Krowodrza,RatherSafe,25f36c19-b359-4d40-81c4-1bc086aafedf,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16429,Grzegórzki,RatherSafe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,PATROLLING,CALCULATING_PATH,0
16455,Podgórze Duchackie,NotSafe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,PATROLLING,CALCULATING_PATH,0
16458,Bronowice,NotSafe,80697794-57db-4045-854f-c4698a2b91f6,PATROLLING,CALCULATING_PATH,0
16458,Grzegórzki,RatherSafe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,CALCULATING_PATH,PATROLLING,0
16458,Podgórze Duchackie,NotSafe,59f07192-d91d-4ffa-8a3f-9c554bb5ec99,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16484,Pr¹dnik Czerwony,RatherSafe,cd57428c-38fd-4738-b584-8e6686ac8978,PATROLLING,TRANSFER_TO_INTERVENTION,0
16485,Pr¹dnik Czerwony,RatherSafe,cd57428c-38fd-4738-b584-8e6686ac8978,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16485,Podgórze Duchackie,NotSafe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,CALCULATING_PATH,PATROLLING,0
16485,Stare Miasto,NotSafe,25f36c19-b359-4d40-81c4-1bc086aafedf,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16485,Pr¹dnik Czerwony,RatherSafe,32efb40a-458d-4f88-8f2e-726929efca90,INTERVENTION,PATROLLING,0
16487,Nowa Huta,NotSafe,9ab97c9d-f6cd-4ae1-8df7-a849f5f1ae85,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16512,Bronowice,NotSafe,80697794-57db-4045-854f-c4698a2b91f6,CALCULATING_PATH,PATROLLING,0
16512,Pr¹dnik Czerwony,RatherSafe,cd57428c-38fd-4738-b584-8e6686ac8978,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16513,Pr¹dnik Czerwony,RatherSafe,32efb40a-458d-4f88-8f2e-726929efca90,CALCULATING_PATH,PATROLLING,0
16538,Nowa Huta,NotSafe,c896af8b-1186-48f4-a835-de004326d556,INTERVENTION,PATROLLING,0
16565,Nowa Huta,NotSafe,c896af8b-1186-48f4-a835-de004326d556,CALCULATING_PATH,PATROLLING,0
16565,Wzgórza Krzes³awickie,Safe,b6a393a3-8c7f-458a-baed-43650d9c20e8,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16568,Krowodrza,RatherSafe,37cdec9e-5da6-42ec-8ca9-f71fadea613c,PATROLLING,CALCULATING_PATH,0
16592,Krowodrza,RatherSafe,37cdec9e-5da6-42ec-8ca9-f71fadea613c,CALCULATING_PATH,PATROLLING,0
16592,Stare Miasto,NotSafe,67157c1c-5b03-4326-b05e-bf589fc60b23,INTERVENTION,PATROLLING,0
16595,Nowa Huta,NotSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,INTERVENTION,PATROLLING,0
16622,Stare Miasto,NotSafe,67157c1c-5b03-4326-b05e-bf589fc60b23,CALCULATING_PATH,PATROLLING,0
16622,Nowa Huta,NotSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,CALCULATING_PATH,PATROLLING,0
16651,Stare Miasto,NotSafe,ba479292-648c-4561-b4f5-83177583664d,PATROLLING,CALCULATING_PATH,0
16651,Podgórze Duchackie,NotSafe,59f07192-d91d-4ffa-8a3f-9c554bb5ec99,INTERVENTION,FIRING,0
16677,Podgórze Duchackie,NotSafe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,PATROLLING,TRANSFER_TO_FIRING,0
16678,Podgórze Duchackie,NotSafe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,TRANSFER_TO_FIRING,CALCULATING_PATH,0
16678,Podgórze,Safe,abb45e82-4c9f-4f0c-9314-6c16b1bc4372,PATROLLING,TRANSFER_TO_FIRING,0
16679,Podgórze,Safe,abb45e82-4c9f-4f0c-9314-6c16b1bc4372,TRANSFER_TO_FIRING,CALCULATING_PATH,0
16679,Podgórze Duchackie,NotSafe,1174994b-b2ef-4b1c-83e9-852a355c568e,PATROLLING,TRANSFER_TO_FIRING,0
16680,Podgórze Duchackie,NotSafe,1174994b-b2ef-4b1c-83e9-852a355c568e,TRANSFER_TO_FIRING,CALCULATING_PATH,0
16681,Swoszowice,Safe,6b3ac9f9-4927-4210-bab0-565f840fe5a1,PATROLLING,TRANSFER_TO_INTERVENTION,0
16681,Swoszowice,Safe,6b3ac9f9-4927-4210-bab0-565f840fe5a1,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16682,Stare Miasto,NotSafe,ba479292-648c-4561-b4f5-83177583664d,CALCULATING_PATH,PATROLLING,0
16707,Podgórze Duchackie,NotSafe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,CALCULATING_PATH,TRANSFER_TO_FIRING,0
16707,Swoszowice,Safe,6b3ac9f9-4927-4210-bab0-565f840fe5a1,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16708,Podgórze,Safe,abb45e82-4c9f-4f0c-9314-6c16b1bc4372,CALCULATING_PATH,TRANSFER_TO_FIRING,0
16708,Podgórze Duchackie,NotSafe,1174994b-b2ef-4b1c-83e9-852a355c568e,CALCULATING_PATH,TRANSFER_TO_FIRING,0
16733,Mistrzejowice,RatherSafe,cd57428c-38fd-4738-b584-8e6686ac8978,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16758,Podgórze Duchackie,NotSafe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,TRANSFER_TO_FIRING,FIRING,0
16760,Zwierzyniec,RatherSafe,3556c641-42e4-40a3-91c1-9e6fda8c202e,PATROLLING,CALCULATING_PATH,0
