"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
10833,af81c15d-2421-4056-844f-abd03d034b44,Pr¹dnik Czerwony,RatherSafe,"3448,0076400292146"
10834,af81c15d-2421-4056-844f-abd03d034b44,Pr¹dnik Czerwony,RatherSafe,"2222,4524165561397"
11053,586c52dd-9703-4a5a-ac56-ccdc4f7fa545,Grzegórzki,RatherSafe,"2583,3155332364017"
11527,ad00f49d-bcab-4c92-90ac-30cf47dba735,Wzgórza Krzes³awickie,Safe,"3122,192878497953"
11640,64e55404-899b-4493-861d-3d30521c577e,Krowodrza,RatherSafe,"795,4326393381413"
11694,89458a75-a942-4677-9f82-575ad555682d,Krowodrza,RatherSafe,"551,4349076774422"
11695,a4754069-8a8e-408e-a3fa-fc714f64f82e,Bronowice,NotSafe,"1707,1627327015688"
11751,db812047-c7da-42b0-ab87-f034b8a7cff1,Grzegórzki,RatherSafe,"1142,7066709596963"
11778,203127ad-a19f-42c1-be3e-705cb2dd7f02,Wzgórza Krzes³awickie,Safe,"4482,5490218536515"
11837,c7214785-efe2-46e9-9e24-434c5b71ed53,£agiewniki-Borek Fa³êcki,RatherSafe,"2083,5394299587815"
11838,17481c0c-b195-48bc-90e7-9c00eb044058,Dêbniki,NotSafe,"1239,2557464111273"
12000,8a28384c-1d54-4814-ab9e-93c1f302149f,Pr¹dnik Czerwony,RatherSafe,"2217,7044047210225"
12026,e714019c-f42d-4d4c-b8cf-21909d31c725,Pr¹dnik Czerwony,RatherSafe,"1517,01767281951"
12163,ac983344-f5d3-4d11-8a94-3115a3f2fa49,Grzegórzki,RatherSafe,"792,7643357155272"
12164,ac983344-f5d3-4d11-8a94-3115a3f2fa49,Grzegórzki,RatherSafe,"2476,3957436463024"
12165,ac983344-f5d3-4d11-8a94-3115a3f2fa49,Grzegórzki,RatherSafe,"2673,731290798288"
12242,1292c0bd-f749-47e3-97d1-c65d1a759683,Mistrzejowice,RatherSafe,"3726,012373879593"
12294,3f798b5d-d019-46cb-a757-8f26e1f1026c,Podgórze,Safe,"2037,6603798442447"
12349,986d006b-df39-44df-b366-e0e67b81ceea,Pr¹dnik Bia³y,Safe,"1070,2398240137331"
12643,22979d75-c203-4bca-8543-f12c1d1c29f5,Podgórze,Safe,"3046,344957821141"
12747,2dd49b42-e03c-40bf-8ec6-4659616d60b1,£agiewniki-Borek Fa³êcki,RatherSafe,"1942,6659969371779"
13148,12c547b3-fe44-4396-85a2-ae5ca9ad1a66,Nowa Huta,NotSafe,"3529,427508072837"
13513,5a8ea1f6-f12f-41ad-90c4-b917f4cae0e3,Pr¹dnik Czerwony,RatherSafe,"2104,560253584867"
13650,1f128872-911b-4d3c-a2fd-2fca17ddaa85,Bronowice,NotSafe,"7098,805042912953"
13871,ee9cec4e-18cd-4d51-8a5d-9f1c604e1ebb,£agiewniki-Borek Fa³êcki,RatherSafe,"911,6940408554664"
13990,82c1bf87-ad58-4b08-ae11-f911421b3bef,Dêbniki,NotSafe,"1341,854134543195"
14260,37f1b051-8a80-4142-a10b-428778d423ca,Podgórze Duchackie,NotSafe,"2308,6357602819594"
14286,742d3b77-58d7-4a17-90a5-f19c847aace8,Bronowice,NotSafe,"3544,28891709945"
14456,b2430e38-48d9-4ceb-93b3-4c56d4eed0d3,Mistrzejowice,RatherSafe,"1935,8491136079974"
14599,73108b08-97fb-4db8-a8b6-dede21f99cf9,Podgórze Duchackie,NotSafe,"3316,3975200550744"
14600,05aef091-ed25-484e-9db5-c1872d3a2f2a,Nowa Huta,NotSafe,"3080,981249468437"
14640,7215d923-1110-4431-a544-993d85caaf91,Stare Miasto,NotSafe,"956,3109867387114"
14695,2e9ac479-8c5e-4372-bd36-09ee8ab4af42,Nowa Huta,NotSafe,"2042,7330480251876"
14697,e589192c-fba1-4445-b4b3-07b5c400517a,Stare Miasto,NotSafe,"749,8684355078773"
14723,c0a5c032-84ea-43d9-acef-385a9e146f51,Bronowice,NotSafe,"5912,347829591947"
14766,cef00e29-6947-4211-91e4-6a618b7aed2d,Podgórze Duchackie,NotSafe,"1025,954457913382"
15235,83d52f30-4458-43b5-aafb-3b3608e505bb,Pr¹dnik Czerwony,RatherSafe,"1152,0980531297457"
15236,198840bd-0f64-400e-b8e9-7a013af09c3e,Krowodrza,RatherSafe,"1869,6004529562108"
15370,bc32acee-4041-4902-ab9d-2f70a1fb74e6,Stare Miasto,NotSafe,"119,17456003089102"
15404,c303328c-b096-4067-81c1-86947fc8817f,Bronowice,NotSafe,"3502,2518067160954"
15433,1a63b14b-84ef-498d-9a06-6aa45ae09c75,Stare Miasto,NotSafe,"1979,4914762578214"
15434,1a63b14b-84ef-498d-9a06-6aa45ae09c75,Stare Miasto,NotSafe,"2147,825347701064"
15435,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,"1184,4661235060519"
15464,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,"1781,496863199905"
15465,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,"1811,6196205741692"
15466,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,"1663,7613287924646"
15468,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,"2397,726049601476"
15469,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,"2296,828826682034"
15470,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,"2172,4085557276335"
15866,f691d74c-5f57-41c2-84f1-899797c0da67,Wzgórza Krzes³awickie,Safe,"193,81338509499753"
15867,71c8cf69-48fe-4341-afce-c66ba554741b,Krowodrza,RatherSafe,"1684,7624200364376"
16209,82043a56-74e7-4ed7-8e47-c3200a7858e2,Nowa Huta,NotSafe,"3096,555070976479"
16263,8de23b11-fd5a-49a1-a0a2-7ecc6cb6e208,Podgórze Duchackie,NotSafe,"1480,0118721590984"
16318,4e5018cc-f99c-4c10-92ce-85c5b2363835,Wzgórza Krzes³awickie,Safe,"2901,8132563239747"
16374,cc9edaab-9f9e-4a76-b1d2-2b36126e3dca,Stare Miasto,NotSafe,"1052,0164385083353"
16485,4826e4fd-e328-4c8a-9292-455ddb34da7e,Mistrzejowice,RatherSafe,"3156,516025961922"
16678,e47fd21c-f93b-4993-aeea-77f419e72cb8,Podgórze Duchackie,NotSafe,"768,4668959802663"
16679,e47fd21c-f93b-4993-aeea-77f419e72cb8,Podgórze Duchackie,NotSafe,"1997,8494004633521"
16680,e47fd21c-f93b-4993-aeea-77f419e72cb8,Podgórze Duchackie,NotSafe,"1705,4163794982283"
16682,78614fa7-859d-4c83-b96c-149f17ad261d,£agiewniki-Borek Fa³êcki,RatherSafe,"2968,219688725635"
16845,13baac93-84dd-470a-9580-d38a12f53ca1,Swoszowice,Safe,"1483,0257469370847"
16930,2dacaabf-14f8-42fc-8f88-45cfc5e5f6ea,Nowa Huta,NotSafe,"3100,2046777890623"
17064,0ea69660-015b-4583-b2bd-15a06279d32b,Grzegórzki,RatherSafe,"897,5610043229059"
