"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
38451,56d5d55e-f601-4001-b6db-38a3cc47e8f7,Lichtenberg,RatherSafe,"6722,105183231953"
38855,f7310e57-763e-4114-87de-6b981859cead,Reinickendorf,RatherSafe,"2714,9154413959054"
38856,44565999-a163-42df-96c0-34d59ed81ae5,Pankow,Safe,"11492,029816063165"
39055,5714b38a-700a-46ad-bf3c-fdf0ee96cf69,Mitte,Safe,"2293,258793899753"
39191,5fea4d0a-dd42-4c8c-a90f-943f1fd6026a,Tempelhof-Schöneberg,NotSafe,"3465,3661837854684"
39299,75321360-be3c-4b25-906c-089deb9476be,Charlottenburg-Wilmersdorf,RatherSafe,"736,3548434114855"
39504,650800ad-afea-4daa-be48-4650b190aac8,Reinickendorf,RatherSafe,"4734,363561896886"
39581,f2a76362-ea8e-43ed-b53e-7b8f3b08a0c6,Pankow,Safe,"2763,784472471177"
39615,c43c3dc3-7c76-4967-9157-2479a1b880b9,Spandau,NotSafe,"3590,8867276759565"
39642,999992ef-54b7-4d09-a870-77de4ab69266,Reinickendorf,RatherSafe,"3057,325767400874"
39778,cd094704-5b11-499e-90e9-958021fe6fbb,Charlottenburg-Wilmersdorf,RatherSafe,"2802,909282483208"
39862,5cb500bf-ef82-448f-b490-bcae95c6c25c,Charlottenburg-Wilmersdorf,RatherSafe,"2343,2057967085457"
39967,5fea4d0a-dd42-4c8c-a90f-943f1fd6026a,Tempelhof-Schöneberg,NotSafe,"3479,206280368913"
39995,5fea4d0a-dd42-4c8c-a90f-943f1fd6026a,Tempelhof-Schöneberg,NotSafe,"3580,1085541629996"
40060,e909a303-d93e-4e09-a766-f8ed8fbcc40d,Steglitz-Zehlendorf,NotSafe,"1998,7232658919863"
40061,a6cd4567-a1c6-4cc2-9925-4c35c83d0143,Marzahn-Hellersdorf,NotSafe,"7637,344679316336"
40097,33250df9-fcb7-4553-b18c-770c583a3f58,Treptow-Köpenick,Safe,"6221,61755520562"
40246,4f0a6c2a-0673-4ea0-a0bf-4e378a54b77b,Marzahn-Hellersdorf,NotSafe,"3463,0788689729166"
40469,4f0a6c2a-0673-4ea0-a0bf-4e378a54b77b,Marzahn-Hellersdorf,NotSafe,"3490,3237021507907"
40495,06ac8123-7978-4891-b61e-6c92fe43acf0,Spandau,NotSafe,"7459,21636617453"
40637,4f0a6c2a-0673-4ea0-a0bf-4e378a54b77b,Marzahn-Hellersdorf,NotSafe,"3261,001398144681"
40871,c2d052e1-9d7a-45d7-9a13-654e4507f51e,Lichtenberg,RatherSafe,"3551,1874693255427"
41167,96c426c3-f4a7-462c-8d98-53df903b233b,Lichtenberg,RatherSafe,"6974,954958476447"
41269,1a23fb9a-ecc0-49ab-aae8-8f93b8f9623e,Marzahn-Hellersdorf,NotSafe,"4216,726071851795"
41331,4978f243-165c-439f-88a2-66f081169c14,Spandau,NotSafe,"2048,006771087527"
41333,9554b6d8-6c39-48d1-a275-5abad1ad9fed,Spandau,NotSafe,"2382,998922302374"
41379,e9189ede-568b-4b4a-a6bf-a784c894ab96,Tempelhof-Schöneberg,NotSafe,"4404,88385953379"
41478,4f0a6c2a-0673-4ea0-a0bf-4e378a54b77b,Marzahn-Hellersdorf,NotSafe,"3411,236755217542"
41606,a8f42d11-a761-4cdd-95e9-f9a1f8a0ab2d,Marzahn-Hellersdorf,NotSafe,"4337,003753228726"
41633,c38c3b20-b904-453b-8a1c-24fa1e9a69c8,Neukölln,Safe,"4757,515256691245"
41666,1b22fcd2-38e2-4b25-9c9a-9c9f65d3b0fa,Marzahn-Hellersdorf,NotSafe,"7649,485150100114"
41775,5fea4d0a-dd42-4c8c-a90f-943f1fd6026a,Tempelhof-Schöneberg,NotSafe,"3327,1645339189013"
41877,29b20712-6818-489d-b6de-15b660f43c57,Reinickendorf,RatherSafe,"4795,859863245036"
41878,f387be88-52b2-4761-8e02-6198678f069c,Reinickendorf,RatherSafe,"3237,8713237748375"
42146,150ef089-ef5d-4f12-adbf-31cfda042257,Steglitz-Zehlendorf,NotSafe,"8290,065617981598"
42205,e660e827-d945-49af-93d3-584015ba09a2,Steglitz-Zehlendorf,NotSafe,"4917,760250331212"
42643,ecc8a2d8-f66a-42d3-bdab-7fe5f566d292,Tempelhof-Schöneberg,NotSafe,"1541,1643600990244"
42943,9287092f-936c-40bb-958f-533200bbda06,Lichtenberg,RatherSafe,"1049,6164404384187"
43079,0f567d58-064c-4a34-9631-f93a65d4c031,Reinickendorf,RatherSafe,"7571,03625884136"
43080,69d9c13e-38ce-4aac-89f5-ad53779d99d8,Friedrichshain-Kreuzberg,RatherSafe,"1009,9285354069034"
43361,9906b44c-fd6e-44c0-b1e5-501b94c7a6dc,Steglitz-Zehlendorf,NotSafe,"96,52834344407086"
43492,48ac4a4b-a2e1-4080-8814-bae079a1117b,Neukölln,Safe,"4003,6656349401464"
43545,de5d30c4-9e3c-4fd4-9dfd-9a258f2ea786,Spandau,NotSafe,"3393,9297120240403"
43546,fdde6040-3b76-42a5-97a7-df5dc91ae236,Charlottenburg-Wilmersdorf,RatherSafe,"9103,879745454697"
43754,07363dfc-ac5c-4418-92b3-ff26d89c8ac7,Steglitz-Zehlendorf,NotSafe,"5295,466896284954"
44122,4e24bc57-31d9-41c8-a442-78a895bf132b,Friedrichshain-Kreuzberg,RatherSafe,"3546,3751869055304"
44124,17ae22e7-a46b-4e79-80d1-62723fd495be,Tempelhof-Schöneberg,NotSafe,"3986,7212161309935"
44235,622ebbdd-f243-4d80-9cc5-7137b5a7eaf5,Charlottenburg-Wilmersdorf,RatherSafe,"1652,8405635718905"
44318,c9e29564-297b-41ec-8585-50d29c3362ec,Marzahn-Hellersdorf,NotSafe,"2307,022101430077"
44759,15b436ff-cd02-4075-a1d5-8d6ed7a29cea,Steglitz-Zehlendorf,NotSafe,"7210,859882333135"
44760,754a2bc4-3679-441f-b11d-4500e8eaa6ff,Steglitz-Zehlendorf,NotSafe,"460,3733416225963"
44851,ea91afc5-4530-48d7-a341-b4da43e69bf2,Reinickendorf,RatherSafe,"2282,580263495872"
44879,f895d73e-b65c-4bd0-83ce-a817191c49b0,Lichtenberg,RatherSafe,"1950,9046238052456"
45164,4940da03-c336-455b-92d7-5fd86b40747a,Friedrichshain-Kreuzberg,RatherSafe,"3341,9365216124243"
45197,77c578eb-c2a8-42ce-84eb-0ea6e0c23de6,Reinickendorf,RatherSafe,"7959,124842479619"
45225,4441e8bd-653f-4b1f-b548-206435cfc48f,Tempelhof-Schöneberg,NotSafe,"2333,911645269404"
45225,4441e8bd-653f-4b1f-b548-206435cfc48f,Tempelhof-Schöneberg,NotSafe,"2062,689293779148"
45226,4441e8bd-653f-4b1f-b548-206435cfc48f,Tempelhof-Schöneberg,NotSafe,"1521,5321324842587"
45228,4441e8bd-653f-4b1f-b548-206435cfc48f,Tempelhof-Schöneberg,NotSafe,"2395,6860408595708"
45906,602fcbde-dc71-4626-a6e2-86d634f5c290,Marzahn-Hellersdorf,NotSafe,"4242,97499964747"
46277,811b2bf1-8749-4a72-a5a4-da86591ee38b,Treptow-Köpenick,Safe,"2904,4837561313684"
46578,a3188e6e-e7d0-4e85-9735-ff87c63d280f,Reinickendorf,RatherSafe,"1514,071290152005"
46743,7c060bbd-4e77-48cb-b794-380b9738bcac,Tempelhof-Schöneberg,NotSafe,"1456,8915099558608"
46842,f11bc0b5-6690-4b9f-9602-85eb4f21806c,Neukölln,Safe,"1728,2771713434465"
46919,31074f5a-3605-423f-9dce-bc999f2e661d,Reinickendorf,RatherSafe,"5611,595215402846"
46946,89d88e30-9cff-489e-9df9-2ef8b9290763,Lichtenberg,RatherSafe,"1318,8344896435951"
47296,abd525cb-26d2-42e4-abdf-f9af04fde86e,Reinickendorf,RatherSafe,"3358,481595507853"
47480,6549145f-dace-4736-b61b-a93178c43975,Charlottenburg-Wilmersdorf,RatherSafe,"3376,757062824118"
47532,fb357524-09a8-4bbc-a09b-0895ad39c8cb,Neukölln,Safe,"1725,895913156551"
47632,83c1ce3a-ea96-4d2a-a4e9-9ee179a3a93a,Tempelhof-Schöneberg,NotSafe,"1098,9721807393867"
47659,83c1ce3a-ea96-4d2a-a4e9-9ee179a3a93a,Tempelhof-Schöneberg,NotSafe,"1941,9602979068163"
47884,f19d3b3f-1cf7-484b-81bc-71b172be4bde,Steglitz-Zehlendorf,NotSafe,"1907,4918415305892"
47918,0f121d6c-7b26-4246-85dd-98de1c0516a0,Spandau,NotSafe,"3598,2618094576615"
47944,2d8167b3-777c-40c1-8f1f-a532095080ca,Pankow,Safe,"4784,307179713476"
48237,95881ee3-9fc3-4cf5-a06e-716dbcce5db0,Tempelhof-Schöneberg,NotSafe,"1855,8569022266859"
48310,d3640d8a-f164-48d5-bf79-2344df80ee4a,Charlottenburg-Wilmersdorf,RatherSafe,"3500,2631569096966"
48446,c3f0f061-27f1-4666-a77b-9f975619e829,Lichtenberg,RatherSafe,"2115,7670292829384"
48638,09efd72f-0ff5-4b5f-8ab5-a02bee4f4316,Lichtenberg,RatherSafe,"1106,0286453270342"
48853,f1b16f90-de4d-4977-bebb-570f642a3c98,Charlottenburg-Wilmersdorf,RatherSafe,"1685,8820884521501"
48976,e4579939-f582-40fa-8edf-752312a4869b,Tempelhof-Schöneberg,NotSafe,"3335,74878808015"
49027,85d1f81a-fd13-46b3-8c7a-2a63fac60540,Spandau,NotSafe,"9865,218271088734"
49139,fa7d1387-2441-4321-a74b-4fb889d34b2e,Reinickendorf,RatherSafe,"13164,960924381381"
49507,454fed3b-3246-4407-ad3d-6eafbea6ac82,Charlottenburg-Wilmersdorf,RatherSafe,"1981,6791218162462"
49508,454fed3b-3246-4407-ad3d-6eafbea6ac82,Charlottenburg-Wilmersdorf,RatherSafe,"1511,0646079153162"
49561,ca6d205b-b147-4bdb-bcb2-bb9dd8c30ff2,Reinickendorf,RatherSafe,"8016,094394324977"
49853,abd525cb-26d2-42e4-abdf-f9af04fde86e,Reinickendorf,RatherSafe,"3332,7548995068582"
49907,710f4553-4e35-46b5-9075-3224a05f4a43,Spandau,NotSafe,"12786,989478996926"
50048,abd525cb-26d2-42e4-abdf-f9af04fde86e,Reinickendorf,RatherSafe,"3437,1204506508266"
50176,abd525cb-26d2-42e4-abdf-f9af04fde86e,Reinickendorf,RatherSafe,"3450,2704289303815"
50743,caa61765-6e78-4287-a650-a9369c5f0161,Friedrichshain-Kreuzberg,RatherSafe,"2184,8236351660294"
50864,25edd9bd-6d6d-42e1-a4b5-ef00f3f48a6e,Pankow,Safe,"3220,340924002156"
50893,0f121d6c-7b26-4246-85dd-98de1c0516a0,Spandau,NotSafe,"3401,881996051042"
51004,839ec323-8dea-4d11-9d38-dbc2b8c21ea9,Marzahn-Hellersdorf,NotSafe,"1199,8069620477759"
51055,0f121d6c-7b26-4246-85dd-98de1c0516a0,Spandau,NotSafe,"3576,211528441983"
51211,b0bf92a8-4fc6-4410-abe9-15d884eb8a2b,Neukölln,Safe,"980,7668867671114"
51263,71c42001-7fb7-43d2-93d0-b7f27833b2b0,Charlottenburg-Wilmersdorf,RatherSafe,"3040,9083155317494"
